starts at 16ft and each space = +1ft
x, y, z, yaw
-0.04465286061167717 0.2877429723739624 2.5460000038146973 6.135170891761277

-0.016501160338521004 0.2748151123523712 2.1760001182556152 -3.3630217762390515
-0.020250212401151657 0.27307355403900146 2.19100022315979 -2.376979899988683
-0.016501160338521004 0.27120402455329895 2.1760001182556152 -4.5677206478482475
-0.016554241999983788 0.27207645773887634 2.183000087738037 0.824868299386992
-0.020111573860049248 0.27120402455329895 2.1760001182556152 -5.750409228672481
-0.01644049398601055 0.2702069580554962 2.1680002212524414 3.2710649366200784
-0.016554241999983788 0.27207645773887634 2.183000087738037 -4.747152851548009
-0.016554241999983788 0.27207645773887634 2.183000087738037 -0.19855887094652758
-0.016554241999983788 0.27207645773887634 2.183000087738037 -4.666140455571423
-0.01661490835249424 0.27670952677726746 2.19100022315979 -2.444685682765339
-0.016554241999983788 0.27207645773887634 2.183000087738037 -1.497010414125711
-0.020176270976662636 0.27207645773887634 2.183000087738037 -5.8019656725732744
-0.016554241999983788 0.27207645773887634 2.183000087738037 -2.43066331142208
-0.016675574705004692 0.2777198553085327 2.199000120162964 -3.6107989670369562

-0.008098965510725975 0.2650429606437683 1.8990000486373901 -5.905759523375266
-0.004948149900883436 0.2650429606437683 1.8990000486373901 -5.05142369348583
-0.008098965510725975 0.2650429606437683 1.8990000486373901 -4.330641780660201
-0.008052052929997444 0.2603745460510254 1.8880001306533813 -5.119842831754966
-0.004948149900883436 0.2650429606437683 1.8990000486373901 -4.99941608306149
-0.008052052929997444 0.2635076940059662 1.8880001306533813 -5.8450266366023556
-0.0049194879829883575 0.2603745460510254 1.8880001306533813 -4.331905027768926
-0.004948149900883436 0.2650429606437683 1.8990000486373901 -4.197683161030696
-0.008077641017735004 0.26434510946273804 1.8940000534057617 -4.3280014379022305
-0.008098965510725975 0.2650429606437683 1.8990000486373901 -4.33192525611598
-0.008098965510725975 0.2650429606437683 1.8990000486373901 -3.511332126366
-0.008052052929997444 0.2635076940059662 1.8880001306533813 -3.5638832177764357

0.03505006060004234 0.23781602084636688 1.5730000734329224 -3.4864616915029387
0.03505006060004234 0.23781602084636688 1.5730000734329224 -2.9950655366101984
0.035228319466114044 0.24164918065071106 1.5810000896453857 -1.9202350457678818
0.035139188170433044 0.2410377860069275 1.5770000219345093 -1.3618435668249447
0.035139188170433044 0.2410377860069275 1.5770000219345093 -1.853153893500874
0.035139188170433044 0.2410377860069275 1.5770000219345093 -2.979354517893171
0.03505006060004234 0.24042640626430511 1.5730000734329224 -1.8464174621272633
0.03496093302965164 0.23981502652168274 1.5690001249313354 -2.9671645379160054
0.035228319466114044 0.24164918065071106 1.5810000896453857 -2.959120013773628
0.03505006060004234 0.24042640626430511 1.5730000734329224 -1.8490249501314366
0.035139188170433044 0.2410377860069275 1.5770000219345093 -2.2792757727450237
0.03505006060004234 0.24042640626430511 1.5730000734329224 -2.2761924414835306
0.035139188170433044 0.2410377860069275 1.5770000219345093 -1.86099560135537
0.035139188170433044 0.2410377860069275 1.5770000219345093 -3.4845423909073787
0.03505006060004234 0.24042640626430511 1.5730000734329224 -2.9870732462060516

0.04677935317158699 0.22967511415481567 1.2570000886917114 -2.5385873092975686
0.046593278646469116 0.22876152396202087 1.252000093460083 -3.041079600702389
0.046593278646469116 0.23083922266960144 1.252000093460083 -2.048736943335527
0.046891000121831894 0.23231422901153564 1.2600001096725464 -1.7716952757196083
0.04670492559671402 0.23139235377311707 1.255000114440918 -2.38106348136796
0.04651884734630585 0.2304704487323761 1.25 -3.1380224178237768
0.04651884734630585 0.2304704487323761 1.25 -2.858989798260666
0.04670492559671402 0.23139235377311707 1.255000114440918 -2.3400402750547897
0.046891000121831894 0.23231422901153564 1.2600001096725464 -2.8306645450541197
0.04677935317158699 0.23176109790802002 1.2570000886917114 -2.335027200020221
0.046965427696704865 0.2326829731464386 1.2620000839233398 -3.419497761400649
0.046891000121831894 0.23231422901153564 1.2600001096725464 -2.688999779114269

0.05756951868534088 0.2047608345746994 0.9270000457763672 -0.6459299729065009
0.05825265124440193 0.20719057321548462 0.9380000233650208 1.8732544970111888
0.05819054692983627 0.20696969330310822 0.937000036239624 1.59753644639558
0.05775582790374756 0.205423504114151 0.9300000667572021 0.3033006394515212
0.058066342025995255 0.2065279334783554 0.9350000619888306 0.7143600723996997
0.05756951868534088 0.2047608345746994 0.9270000457763672 1.7269010198777721
0.058004237711429596 0.2063070386648178 0.9340000152587891 0.8360781319078683
0.05788003280758858 0.2058652639389038 0.9320000410079956 1.197783678768488
0.05781793221831322 0.2056443840265274 0.9310000538825989 1.0613810577378189
0.05775582790374756 0.205423504114151 0.9300000667572021 1.9125303988259645
0.058004237711429596 0.2063070386648178 0.9340000152587891 0.8783676748475671
0.05775582790374756 0.205423504114151 0.9300000667572021 1.0531929179267365
0.05788003280758858 0.2058652639389038 0.9320000410079956 1.9639764290345738
0.05781793221831322 0.2056443840265274 0.9310000538825989 1.7677042617549006
0.058004237711429596 0.2063070386648178 0.9340000152587891 0.8828780112664703

0.06459353864192963 0.1867215484380722 0.5950000286102295 -1
0.0654236376285553 0.19104084372520447 0.612000048160553 -1
0.06488913297653198 0.18948006629943848 0.6070000529289246 -1
0.06535346806049347 0.1879192739725113 0.6020000576972961 -1
0.06546202301979065 0.18723073601722717 0.6030000448226929 -1
0.06654762476682663 0.1903357207775116 0.6130000352859497 -1
0.06654762476682663 0.1903357207775116 0.6130000352859497 -1
0.06589626520872116 0.18847273290157318 0.6070000529289246 -1
0.06546202301979065 0.18723073601722717 0.6030000448226929 -1
0.06488913297653198 0.18948006629943848 0.6070000529289246 -1
0.06488913297653198 0.18948006629943848 0.6070000529289246 -1
0.0654236376285553 0.19104084372520447 0.612000048160553 -1
0.06553053855895996 0.19135300815105438 0.6130000352859497 -1
0.06546202301979065 0.1882314234972 0.6030000448226929 -1
0.06557058542966843 0.18754123151302338 0.6040000319480896 -1
